Row_No,DBMS,IM,CF,MG,RAM_Size,Gen,GM,DB_Size,BS,QNo,AGG,SQ,NumJoins,NumFTAtts,NumAllAtts,NumAllTbl,NumDsTbl,CW,OB,HDT,DHT,PF,NumIK,KT,ET
2516,OmniSci,T,T,T,64,1080ti,11,1,484,Q9,T,T,5,6,16,6,6,F,T,13378.4,15.1,,22,26558.57,40000
2517,OmniSci,T,T,T,64,1080ti,11,1,484,Q10,T,F,3,4,16,4,4,F,T,8844.38,204.02,,110,37423.16,99000
2518,OmniSci,T,T,T,64,1080ti,11,1,484,Q11,T,T,4,0,8,6,3,F,T,928.25,391.84,,76,1171.08,76000
2519,OmniSci,T,T,T,64,1080ti,11,1,484,Q12,T,F,1,5,7,2,2,T,T,6978.42,22.3,,61,1445.16,27000
2520,OmniSci,T,T,T,64,1080ti,11,1,484,Q13,T,T,1,0,6,2,2,F,T,937.43,260.98,,59,5384660,5462000
2521,OmniSci,T,T,T,64,1080ti,11,1,484,Q14,T,F,1,4,6,2,2,T,F,6861.34,55.38,,7,1036.43,15000
2522,OmniSci,T,T,T,64,1080ti,11,1,484,Q15,T,T,1,4,8,2,2,F,T,6673.18,769.99,,126,1693.46,231000
2523,OmniSci,T,T,T,64,1080ti,11,1,484,Q16,T,T,1,0,8,3,3,F,T,1120.01,17185.53,,9,1917.62,1744000
2524,OmniSci,T,T,T,64,1080ti,11,1,484,Q17,T,T,2,3,6,3,2,F,F,6236.15,819.16,,15,12216,324000
2525,OmniSci,T,T,T,64,1080ti,11,1,484,Q18,T,T,2,2,8,4,3,F,T,10867.54,7091.64,,25,9215.5,1280000
2526,OmniSci,T,T,T,64,1080ti,11,1,484,Q19,T,F,1,6,10,2,2,F,F,10390.51,28.13,,5,7651.09,24000
2527,OmniSci,T,T,T,64,1080ti,11,1,484,Q20,T,T,2,3,17,5,5,F,T,8904.6,2349.64,,31,37332.22,2263000
2528,OmniSci,T,T,T,64,1080ti,11,1,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2529,OmniSci,T,T,T,64,1080ti,11,1,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2530,OmniSci,T,T,T,64,1080ti,11,2,484,Q1,T,F,0,7,7,1,1,F,T,48792.23,10.19,,2,65830.24,76000
2531,OmniSci,T,T,T,64,1080ti,11,2,484,Q2,T,T,8,0,16,10,5,F,T,2040.66,703.94,,61,35521923.4,36756000
2532,OmniSci,T,T,T,64,1080ti,11,2,484,Q3,T,F,2,4,10,3,3,F,T,18542.72,105.54,,20,24066.32,207000
2533,OmniSci,T,T,T,64,1080ti,11,2,484,Q4,T,T,0,3,7,2,2,F,T,12347.29,13657.42,,73,5625.07,1952000
2534,OmniSci,T,T,T,64,1080ti,11,2,484,Q5,T,F,5,4,16,6,6,F,T,18233.97,41.75,,77,6683.54,36000
2535,OmniSci,T,T,T,64,1080ti,11,2,484,Q6,T,F,0,4,4,1,1,F,F,15777.64,26.7,,1,999.91,7000
2536,OmniSci,T,T,T,64,1080ti,11,2,484,Q7,T,T,5,5,15,6,5,F,T,18941.53,24.02,,22,21674.72,34000
2537,OmniSci,T,T,T,64,1080ti,11,2,484,Q8,T,T,7,5,19,8,8,T,T,20110.06,64.79,,99,14622.3,52000
2538,OmniSci,T,T,T,64,1080ti,11,2,484,Q9,T,T,5,6,16,6,6,F,T,26589.04,15.58,,22,56425.44,65000
2539,OmniSci,T,T,T,64,1080ti,11,2,484,Q10,T,F,3,4,16,4,4,F,T,17825.71,402.27,,110,74443.18,179000
2540,OmniSci,T,T,T,64,1080ti,11,2,484,Q11,T,T,4,0,8,6,3,F,T,2020.11,798.24,,38,998.28,107000
2541,OmniSci,T,T,T,64,1080ti,11,2,484,Q12,T,F,1,5,7,2,2,T,T,14422.91,22.03,,61,2504.38,27000
2542,OmniSci,T,T,T,64,1080ti,11,2,484,Q13,T,T,1,0,6,2,2,F,T,1828.52,523.99,,59,21777070,22370000
2543,OmniSci,T,T,T,64,1080ti,11,2,484,Q14,T,F,1,4,6,2,2,T,F,13994.05,55.47,,7,3088.4,16000
2544,OmniSci,T,T,T,64,1080ti,11,2,484,Q15,T,T,1,4,8,2,2,F,T,13843.39,101.3,,16,2161.79,193000
2545,OmniSci,T,T,T,64,1080ti,11,2,484,Q16,T,T,1,0,8,3,3,F,T,1712.14,34004.26,,9,3643.99,3451000
2546,OmniSci,T,T,T,64,1080ti,11,2,484,Q17,T,T,2,3,6,3,2,F,F,12409.48,1304.61,,15,40679.25,622000
2547,OmniSci,T,T,T,64,1080ti,11,2,484,Q18,T,T,2,2,8,4,3,F,T,21965.44,13290.41,,25,18167.56,2503000
2548,OmniSci,T,T,T,64,1080ti,11,2,484,Q19,T,F,1,6,10,2,2,F,F,20624.51,28.16,,5,21088.51,37000
2549,OmniSci,T,T,T,64,1080ti,11,2,484,Q20,T,T,2,3,17,5,5,F,T,17959.61,3860.21,,31,75144.85,4276000
2550,OmniSci,T,T,T,64,1080ti,11,2,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2551,OmniSci,T,T,T,64,1080ti,11,2,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2552,OmniSci,T,T,T,64,1080ti,11,4,484,Q1,T,F,0,7,7,1,1,F,T,86056.53,9.95,,2,235808.49,208000
2553,OmniSci,T,T,T,64,1080ti,11,4,484,Q2,T,T,8,0,16,10,5,F,T,3812.11,1464.92,,61,140416329,149657000
2554,OmniSci,T,T,T,64,1080ti,11,4,484,Q3,T,F,2,4,10,3,3,F,T,37785.99,220.64,,20,49286.37,428000
2555,OmniSci,T,T,T,64,1080ti,11,4,484,Q4,T,T,0,3,7,2,2,F,T,29024.09,26629.31,,73,10857.3,3855000
2556,OmniSci,T,T,T,64,1080ti,11,4,484,Q5,T,F,5,4,16,6,6,F,T,38024.37,42.05,,77,13561.88,43000
2557,OmniSci,T,T,T,64,1080ti,11,4,484,Q6,T,F,0,4,4,1,1,F,F,31491.32,26.94,,1,18184000,8000
2558,OmniSci,T,T,T,64,1080ti,11,4,484,Q7,T,T,5,5,15,6,5,F,T,38411.76,24.13,,22,44711.68,55000
2559,OmniSci,T,T,T,64,1080ti,11,4,484,Q8,T,T,7,5,19,8,8,T,T,40929.69,64.23,,99,34415.27,72000
2560,OmniSci,T,T,T,64,1080ti,11,4,484,Q9,T,T,5,6,16,6,6,F,T,53928.11,15.54,,22,119932.38,121000
2561,OmniSci,T,T,T,64,1080ti,11,4,484,Q10,T,F,3,4,16,4,4,F,T,35763.11,762.4,,110,147864.49,340000
2562,OmniSci,T,T,T,64,1080ti,11,4,484,Q11,T,T,4,0,8,6,3,F,T,3704.1,1288.64,,30,1385.31,181000
2563,OmniSci,T,T,T,64,1080ti,11,4,484,Q12,T,F,1,5,7,2,2,T,T,28696.05,22.19,,61,4820.91,29000
2564,OmniSci,T,T,T,64,1080ti,11,4,484,Q13,T,T,1,0,6,2,2,F,T,3770.97,871.94,,59,88057020,90915000
2565,OmniSci,T,T,T,64,1080ti,11,4,484,Q14,T,F,1,4,6,2,2,T,F,27711.99,55.89,,7,8454.27,24000
2566,OmniSci,T,T,T,64,1080ti,11,4,484,Q15,T,T,1,4,8,2,2,F,T,27198.08,121.47,,16,4119.11,127000
2567,OmniSci,T,T,T,64,1080ti,11,4,484,Q16,T,T,1,0,8,3,3,F,T,2829.91,64122.75,,9,7114.79,6339000
2568,OmniSci,T,T,T,64,1080ti,11,4,484,Q17,T,T,2,3,6,3,2,F,F,24586.42,2535.32,,15,98683.25,1238000
2569,OmniSci,T,T,T,64,1080ti,11,4,484,Q18,T,T,2,2,8,4,3,F,T,48334.12,26461.17,,25,36773.77,4921000
2570,OmniSci,T,T,T,64,1080ti,11,4,484,Q19,T,F,1,6,10,2,2,F,F,41571.72,28.46,,5,50659.71,67000
2571,OmniSci,T,T,T,64,1080ti,11,4,484,Q20,T,T,2,3,17,5,5,F,T,35809.55,7752.56,,31,149910.44,8420000
2572,OmniSci,T,T,T,64,1080ti,11,4,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2573,OmniSci,T,T,T,64,1080ti,11,4,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2574,OmniSci,T,T,T,64,1080ti,11,8,484,Q1,T,F,0,7,7,1,1,F,T,230574.88,45.83,,4,393598.38,153000
2575,OmniSci,T,T,T,64,1080ti,11,8,484,Q2,T,T,8,0,16,10,5,F,T,10577.25,6611.12,,61,595748503.7,592157000
2576,OmniSci,T,T,T,64,1080ti,11,8,484,Q3,T,F,2,4,10,3,3,F,T,170606.1,1229.13,,24,98925.92,891000
2577,OmniSci,T,T,T,64,1080ti,11,8,484,Q4,T,T,0,3,7,2,2,F,T,82062.58,188294.81,,75,32210.35,7718000
2578,OmniSci,T,T,T,64,1080ti,11,8,484,Q5,T,F,5,4,16,6,6,F,T,170784.02,185.32,,134,29182.41,49000
2579,OmniSci,T,T,T,64,1080ti,11,8,484,Q6,T,F,0,4,4,1,1,F,F,157574.81,131.17,,2,3549.43,9000
2580,OmniSci,T,T,T,64,1080ti,11,8,484,Q7,T,T,5,5,15,6,5,F,T,187917.37,95.91,,24,94272.74,72000
2581,OmniSci,T,T,T,64,1080ti,11,8,484,Q8,T,T,7,5,19,8,8,T,T,196892.3,161.14,,156,82126.53,94000
2582,OmniSci,T,T,T,64,1080ti,11,8,484,Q9,T,T,5,6,16,6,6,F,T,254380.94,59.09,,24,253688.12,176000
2583,OmniSci,T,T,T,64,1080ti,11,8,484,Q10,T,F,3,4,16,4,4,F,T,167242.35,5592.77,,114,294420.81,991000
2584,OmniSci,T,T,T,64,1080ti,11,8,484,Q11,T,T,4,0,8,6,3,F,T,7337.02,2061.35,,30,2207.22,327000
2585,OmniSci,T,T,T,64,1080ti,11,8,484,Q12,T,F,1,5,7,2,2,T,T,133378,102.64,,118,9517.37,31000
2586,OmniSci,T,T,T,64,1080ti,11,8,484,Q13,T,T,1,0,6,2,2,F,T,7509.74,1.36,,59,359482710,368096000
2587,OmniSci,T,T,T,64,1080ti,11,8,484,Q14,T,F,1,4,6,2,2,T,F,136513.97,229.78,,8,22373.57,28000
2588,OmniSci,T,T,T,64,1080ti,11,8,484,Q15,T,T,1,4,8,2,2,F,T,134782.13,524.2,,20,8287.66,160000
2589,OmniSci,T,T,T,64,1080ti,11,8,484,Q16,T,T,1,0,8,3,3,F,T,5062.73,127846.37,,9,13955.85,11624000
2590,OmniSci,T,T,T,64,1080ti,11,8,484,Q17,T,T,2,3,6,3,2,F,F,113474.54,10756.38,,18,219397.9,2376000
2591,OmniSci,T,T,T,64,1080ti,11,8,484,Q18,T,T,2,2,8,4,3,F,T,167100.99,96968.31,,35,126438.16,9816000
2592,OmniSci,T,T,T,64,1080ti,11,8,484,Q19,T,F,1,6,10,2,2,F,F,208671.98,132.53,,6,110636.42,90000
2593,OmniSci,T,T,T,64,1080ti,11,8,484,Q20,T,T,2,3,17,5,5,F,T,138251.78,40554.03,,35,298123.15,17365000
2594,OmniSci,T,T,T,64,1080ti,11,8,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2595,OmniSci,T,T,T,64,1080ti,11,8,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2596,OmniSci,T,T,T,32,1080ti,11,1,484,Q1,T,F,0,7,7,1,1,F,T,12158.92,9.86,,2,33172.7,54000
2597,OmniSci,T,T,T,32,1080ti,11,1,484,Q2,T,T,8,0,16,10,5,F,T,1103.65,388.59,,61,9004248.92,8852000
2598,OmniSci,T,T,T,32,1080ti,11,1,484,Q3,T,F,2,4,10,3,3,F,T,8981.76,83.39,,20,12120.3,119000
2599,OmniSci,T,T,T,32,1080ti,11,1,484,Q4,T,T,0,3,7,2,2,F,T,7122.79,7345.24,,73,2986.15,1039000
2600,OmniSci,T,T,T,32,1080ti,11,1,484,Q5,T,F,5,4,16,6,6,F,T,8669.96,41.46,,77,3282.96,39000
2601,OmniSci,T,T,T,32,1080ti,11,1,484,Q6,T,F,0,4,4,1,1,F,F,7745.84,27.01,,1,567.63,11000
2602,OmniSci,T,T,T,32,1080ti,11,1,484,Q7,T,T,5,5,15,6,5,F,T,9526.08,23.42,,22,11054.93,30000
2603,OmniSci,T,T,T,32,1080ti,11,1,484,Q8,T,T,7,5,19,8,8,T,T,10149.37,64.62,,99,6367.5,48000
2604,OmniSci,T,T,T,32,1080ti,11,1,484,Q9,T,T,5,6,16,6,6,F,T,13610.96,15.09,,22,26601.05,44000
2605,OmniSci,T,T,T,32,1080ti,11,1,484,Q10,T,F,3,4,16,4,4,F,T,9011.49,192,,110,37598.56,102000
2606,OmniSci,T,T,T,32,1080ti,11,1,484,Q11,T,T,4,0,8,6,3,F,T,939.15,275.87,,76,1149.32,79000
2607,OmniSci,T,T,T,32,1080ti,11,1,484,Q12,T,F,1,5,7,2,2,T,T,6932.82,22.16,,61,1441.17,29000
2608,OmniSci,T,T,T,32,1080ti,11,1,484,Q13,T,T,1,0,6,2,2,F,T,947,256.28,,59,5377890,5464000
2609,OmniSci,T,T,T,32,1080ti,11,1,484,Q14,T,F,1,4,6,2,2,T,F,7029.81,55.52,,7,1084.25,17000
2610,OmniSci,T,T,T,32,1080ti,11,1,484,Q15,T,T,1,4,8,2,2,F,T,6873.33,803.34,,126,1832.57,228000
2611,OmniSci,T,T,T,32,1080ti,11,1,484,Q16,T,T,1,0,8,3,3,F,T,1109.58,17792.23,,9,1921.05,1725000
2612,OmniSci,T,T,T,32,1080ti,11,1,484,Q17,T,T,2,3,6,3,2,F,F,6336.26,727.8,,15,12219.51,336000
2613,OmniSci,T,T,T,32,1080ti,11,1,484,Q18,T,T,2,2,8,4,3,F,T,10555.72,7454.73,,25,9214.65,1289000
2614,OmniSci,T,T,T,32,1080ti,11,1,484,Q19,T,F,1,6,10,2,2,F,F,10383.41,28.08,,5,7619.23,26000
2615,OmniSci,T,T,T,32,1080ti,11,1,484,Q20,T,T,2,3,17,5,5,F,T,8994.94,2262.17,,31,37335.27,2285000
2616,OmniSci,T,T,T,32,1080ti,11,1,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2617,OmniSci,T,T,T,32,1080ti,11,1,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2618,OmniSci,T,T,T,32,1080ti,11,2,484,Q1,T,F,0,7,7,1,1,F,T,36959.9,9.6,,2,61485.12,89000
2619,OmniSci,T,T,T,32,1080ti,11,2,484,Q2,T,T,8,0,16,10,5,F,T,2086.89,771.45,,61,35927212.89,37593000
2620,OmniSci,T,T,T,32,1080ti,11,2,484,Q3,T,F,2,4,10,3,3,F,T,17802.49,102.05,,20,24266.11,222000
2621,OmniSci,T,T,T,32,1080ti,11,2,484,Q4,T,T,0,3,7,2,2,F,T,12307.3,17.99,,73,5614.94,1974000
2622,OmniSci,T,T,T,32,1080ti,11,2,484,Q5,T,F,5,4,16,6,6,F,T,17496.42,41.98,,77,6676.87,46000
2623,OmniSci,T,T,T,32,1080ti,11,2,484,Q6,T,F,0,4,4,1,1,F,F,15835.22,27.31,,1,998.51,13000
2624,OmniSci,T,T,T,32,1080ti,11,2,484,Q7,T,T,5,5,15,6,5,F,T,19135.87,23.91,,22,21753.01,40000
2625,OmniSci,T,T,T,32,1080ti,11,2,484,Q8,T,T,7,5,19,8,8,T,T,20021.06,64.67,,99,14682.8,61000
2626,OmniSci,T,T,T,32,1080ti,11,2,484,Q9,T,T,5,6,16,6,6,F,T,26983.86,15.15,,22,56581.43,72000
2627,OmniSci,T,T,T,32,1080ti,11,2,484,Q10,T,F,3,4,16,4,4,F,T,18301.07,409.77,,110,74098.59,183000
2628,OmniSci,T,T,T,32,1080ti,11,2,484,Q11,T,T,4,0,8,6,3,F,T,2050.92,985.95,,38,1083.32,116000
2629,OmniSci,T,T,T,32,1080ti,11,2,484,Q12,T,F,1,5,7,2,2,T,T,14575.69,22.08,,61,2540.84,31000
2630,OmniSci,T,T,T,32,1080ti,11,2,484,Q13,T,T,1,0,6,2,2,F,T,1913.34,517.37,,59,22158600,23033000
2631,OmniSci,T,T,T,32,1080ti,11,2,484,Q14,T,F,1,4,6,2,2,T,F,14160.19,55.31,,7,3101.84,20000
2632,OmniSci,T,T,T,32,1080ti,11,2,484,Q15,T,T,1,4,8,2,2,F,T,14101.38,102.11,,16,2157.66,202000
2633,OmniSci,T,T,T,32,1080ti,11,2,484,Q16,T,T,1,0,8,3,3,F,T,1690.72,35757.3,,9,3649.09,3456000
2634,OmniSci,T,T,T,32,1080ti,11,2,484,Q17,T,T,2,3,6,3,2,F,F,12801.5,1424.34,,15,40639.02,643000
2635,OmniSci,T,T,T,32,1080ti,11,2,484,Q18,T,T,2,2,8,4,3,F,T,21850.9,13456.51,,25,18204.26,2484000
2636,OmniSci,T,T,T,32,1080ti,11,2,484,Q19,T,F,1,6,10,2,2,F,F,21234.02,27.98,,5,21164.64,40000
2637,OmniSci,T,T,T,32,1080ti,11,2,484,Q20,T,T,2,3,17,5,5,F,T,18193.19,4139.3,,31,74700.83,4271000
2638,OmniSci,T,T,T,32,1080ti,11,2,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2639,OmniSci,T,T,T,32,1080ti,11,2,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2640,OmniSci,T,T,T,32,1080ti,11,4,484,Q1,T,F,0,7,7,1,1,F,T,49884.87,9.9,,2,208153.6,118000
2641,OmniSci,T,T,T,32,1080ti,11,4,484,Q2,T,T,8,0,16,10,5,F,T,3877.98,1241.43,,61,140955463.9,146621000
2642,OmniSci,T,T,T,32,1080ti,11,4,484,Q3,T,F,2,4,10,3,3,F,T,36359.73,162.85,,20,49251.87,429000
2643,OmniSci,T,T,T,32,1080ti,11,4,484,Q4,T,T,0,3,7,2,2,F,T,24400.07,27587.32,,73,10896.64,3873000
2644,OmniSci,T,T,T,32,1080ti,11,4,484,Q5,T,F,5,4,16,6,6,F,T,35056.02,42.5,,67,13686.11,44000
2645,OmniSci,T,T,T,32,1080ti,11,4,484,Q6,T,F,0,4,4,1,1,F,F,31858.26,27.17,,1,1835.91,9000
2646,OmniSci,T,T,T,32,1080ti,11,4,484,Q7,T,T,5,5,15,6,5,F,T,38797.97,27.54,,22,44593.48,56000
2647,OmniSci,T,T,T,32,1080ti,11,4,484,Q8,T,T,7,5,19,8,8,T,T,40796.54,65.73,,99,34694.55,74000
2648,OmniSci,T,T,T,32,1080ti,11,4,484,Q9,T,T,5,6,16,6,6,F,T,54463.29,15.65,,22,119848.52,123000
2649,OmniSci,T,T,T,32,1080ti,11,4,484,Q10,T,F,3,4,16,4,4,F,T,36480.71,853.75,,110,147164.34,339000
2650,OmniSci,T,T,T,32,1080ti,11,4,484,Q11,T,T,4,0,8,6,3,F,T,3878.28,1515.19,,30,1380.42,186000
2651,OmniSci,T,T,T,32,1080ti,11,4,484,Q12,T,F,1,5,7,2,2,T,T,29065.83,22.13,,61,4824.27,30000
2652,OmniSci,T,T,T,32,1080ti,11,4,484,Q13,T,T,1,0,6,2,2,F,T,3827.44,878.42,,59,87505980,91801000
2653,OmniSci,T,T,T,32,1080ti,11,4,484,Q14,T,F,1,4,6,2,2,T,F,28189.23,55.83,,7,8434.56,22000
2654,OmniSci,T,T,T,32,1080ti,11,4,484,Q15,T,T,1,4,8,2,2,F,T,27664.12,118.71,,16,3959,108000
2655,OmniSci,T,T,T,32,1080ti,11,4,484,Q16,T,T,1,0,8,3,3,F,T,2763.31,65976.02,,9,7124.69,6388000
2656,OmniSci,T,T,T,32,1080ti,11,4,484,Q17,T,T,2,3,6,3,2,F,F,25035.67,2657.91,,15,98922.19,1239000
2657,OmniSci,T,T,T,32,1080ti,11,4,484,Q18,T,T,2,2,8,4,3,F,T,43553.45,27609.15,,25,36826.59,4902000
2658,OmniSci,T,T,T,32,1080ti,11,4,484,Q19,T,F,1,6,10,2,2,F,F,42377.39,28,,5,50647.41,68000
2659,OmniSci,T,T,T,32,1080ti,11,4,484,Q20,T,T,2,3,17,5,5,F,T,35932.89,7766.12,,31,150749.89,8405000
2660,OmniSci,T,T,T,32,1080ti,11,4,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2661,OmniSci,T,T,T,32,1080ti,11,4,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2662,OmniSci,T,T,T,32,1080ti,11,8,484,Q1,T,F,0,7,7,1,1,F,T,254982.42,45.47,,4,339380.62,270000
2663,OmniSci,T,T,T,32,1080ti,11,8,484,Q2,T,T,8,0,16,10,5,F,T,7730.26,2146.42,,61,597199498.2,597355000
2664,OmniSci,T,T,T,32,1080ti,11,8,484,Q3,T,F,2,4,10,3,3,F,T,177205.58,1156.94,,24,95885.14,891000
2665,OmniSci,T,T,T,32,1080ti,11,8,484,Q4,T,T,0,3,7,2,2,F,T,91215.92,193229.3,,75,31931.58,7724000
2666,OmniSci,T,T,T,32,1080ti,11,8,484,Q5,T,F,5,4,16,6,6,F,T,175346.51,184.4,,134,28990.18,50000
2667,OmniSci,T,T,T,32,1080ti,11,8,484,Q6,T,F,0,4,4,1,1,F,F,159491.55,137.36,,2,3658.99,10000
2668,OmniSci,T,T,T,32,1080ti,11,8,484,Q7,T,T,5,5,15,6,5,F,T,188874.99,96.43,,24,93376.17,73000
2669,OmniSci,T,T,T,32,1080ti,11,8,484,Q8,T,T,7,5,19,8,8,T,T,201749.71,146.32,,156,82095.32,94000
2670,OmniSci,T,T,T,32,1080ti,11,8,484,Q9,T,T,5,6,16,6,6,F,T,255990.79,50.8,,24,253888.89,176000
2671,OmniSci,T,T,T,32,1080ti,11,8,484,Q10,T,F,3,4,16,4,4,F,T,169472.59,5697.69,,114,293216.02,990000
2672,OmniSci,T,T,T,32,1080ti,11,8,484,Q11,T,T,4,0,8,6,3,F,T,7622.42,2115.55,,30,2531.69,335000
2673,OmniSci,T,T,T,32,1080ti,11,8,484,Q12,T,F,1,5,7,2,2,T,T,140097.58,103.09,,118,9671.79,31000
2674,OmniSci,T,T,T,32,1080ti,11,8,484,Q13,T,T,1,0,6,2,2,F,T,10801.4,1515.51,,59,361958820,368323000
2675,OmniSci,T,T,T,32,1080ti,11,8,484,Q14,T,F,1,4,6,2,2,T,F,140124.15,229.72,,8,22016.2,29000
2676,OmniSci,T,T,T,32,1080ti,11,8,484,Q15,T,T,1,4,8,2,2,F,T,137683.88,539.49,,20,8432.42,165000
2677,OmniSci,T,T,T,32,1080ti,11,8,484,Q16,T,T,1,0,8,3,3,F,T,5249.83,129567.37,,9,13922.6,11775000
2678,OmniSci,T,T,T,32,1080ti,11,8,484,Q17,T,T,2,3,6,3,2,F,F,118437.41,11334.59,,18,216874.69,2367000
2679,OmniSci,T,T,T,32,1080ti,11,8,484,Q18,T,T,2,2,8,4,3,F,T,160517.25,98122.49,,35,128007.11,9946000
2680,OmniSci,T,T,T,32,1080ti,11,8,484,Q19,T,F,1,6,10,2,2,F,F,211545.83,131.7,,6,110216.1,89000
2681,OmniSci,T,T,T,32,1080ti,11,8,484,Q20,T,T,2,3,17,5,5,F,T,137310.8,42204.61,,35,301366.87,17345000
2682,OmniSci,T,T,T,32,1080ti,11,8,484,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2683,OmniSci,T,T,T,32,1080ti,11,8,484,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2684,OmniSci,T,T,F,64,3090,24,1,935.8,Q1,T,F,0,7,7,1,1,F,T,170.913,52.737,,2,2512.528,12000
2685,OmniSci,T,T,F,64,3090,24,1,935.8,Q2,T,T,8,0,16,10,5,F,T,1736.933,989.492,,57,1912.96,70000
2686,OmniSci,T,T,F,64,3090,24,1,935.8,Q3,T,F,2,4,10,3,3,F,T,174.917,96.609,,6,676.621,17000
2687,OmniSci,T,T,F,64,3090,24,1,935.8,Q4,T,T,0,3,7,2,2,F,T,5591.886,13813.419,,177,1517.12,134000
2688,OmniSci,T,T,F,64,3090,24,1,935.8,Q5,T,F,5,4,16,6,6,F,T,180.226,65.537,,175,1608.643,13000
2689,OmniSci,T,T,F,64,3090,24,1,935.8,Q6,T,F,0,4,4,1,1,F,F,62.113,155.844,,1,230.692,6000
2690,OmniSci,T,T,F,64,3090,24,1,935.8,Q7,T,T,5,5,15,6,5,F,T,179.653,68.642,,12,1470.27,13000
2691,OmniSci,T,T,F,64,3090,24,1,935.8,Q8,T,T,7,5,19,8,8,T,T,426.538,169.155,,191,2365.741,22000
2692,OmniSci,T,T,F,64,3090,24,1,935.8,Q9,T,T,5,6,16,6,6,F,T,183.682,58.015,,12,5519.082,15000
2693,OmniSci,T,T,F,64,3090,24,1,935.8,Q10,T,F,3,4,16,4,4,F,T,176.577,390.022,,8,1241.655,24000
2694,OmniSci,T,T,F,64,3090,24,1,935.8,Q11,T,T,4,0,8,6,3,F,T,923.6,784.529,,28,727.566,29000
2695,OmniSci,T,T,F,64,3090,24,1,935.8,Q12,T,F,1,5,7,2,2,T,T,172.611,56.545,,167,818.349,12000
2696,OmniSci,T,T,F,64,3090,24,1,935.8,Q13,T,T,1,0,6,2,2,F,T,404.105,395.656,,167,3604088.819,3656000
2697,OmniSci,T,T,F,64,3090,24,1,935.8,Q14,T,F,1,4,6,2,2,T,F,246.95,314.534,,5,395.752,11000
2698,OmniSci,T,T,F,64,3090,24,1,935.8,Q15,T,T,1,4,8,2,2,F,T,668.234,4242.289,,338,1389.342,79000
2699,OmniSci,T,T,F,64,3090,24,1,935.8,Q16,T,T,1,0,8,3,3,F,T,1405.405,33294.983,,6,364.582,231000
2700,OmniSci,T,T,F,64,3090,24,1,935.8,Q17,T,T,2,3,6,3,2,F,F,934.93,1400.347,,11,1925.86,57000
2701,OmniSci,T,T,F,64,3090,24,1,935.8,Q18,T,T,2,2,8,4,3,F,T,10066.981,13699.241,,16,1466.687,197000
2702,OmniSci,T,T,F,64,3090,24,1,935.8,Q19,T,F,1,6,10,2,2,F,F,63.428,157.956,,3,1420.923,10000
2703,OmniSci,T,T,F,64,3090,24,1,935.8,Q20,T,T,2,3,17,5,5,F,T,3507.46,4239.092,,21,4764.827,258000
2704,OmniSci,T,T,F,64,3090,24,1,935.8,Q21,T,T,3,4,16,6,4,F,T,,,,,,
2705,OmniSci,T,T,F,64,3090,24,1,935.8,Q22,T,T,0,0,4,3,2,F,T,,,,,,
2706,OmniSci,T,T,F,64,3090,24,2,935.8,Q1,T,F,0,7,7,1,1,F,T,171.588,53.185,,2,4835.454,14000
2707,OmniSci,T,T,F,64,3090,24,2,935.8,Q2,T,T,8,0,16,10,5,F,T,2272.946,1488.894,,57,2621.169,86000
2708,OmniSci,T,T,F,64,3090,24,2,935.8,Q3,T,F,2,4,10,3,3,F,T,174.784,97.505,,6,15608.562,41000
2709,OmniSci,T,T,F,64,3090,24,2,935.8,Q4,T,T,0,3,7,2,2,F,T,10579.857,26848.173,,177,2281.358,229000
2710,OmniSci,T,T,F,64,3090,24,2,935.8,Q5,T,F,5,4,16,6,6,F,T,180.42,64.289,,175,2549.937,15000
2711,OmniSci,T,T,F,64,3090,24,2,935.8,Q6,T,F,0,4,4,1,1,F,F,61.697,156.035,,1,377.864,6000
2712,OmniSci,T,T,F,64,3090,24,2,935.8,Q7,T,T,5,5,15,6,5,F,T,180.004,69.473,,12,2508.114,11000
2713,OmniSci,T,T,F,64,3090,24,2,935.8,Q8,T,T,7,5,19,8,8,T,T,415.817,169.573,,191,4141.333,22000
2714,OmniSci,T,T,F,64,3090,24,2,935.8,Q9,T,T,5,6,16,6,6,F,T,186.563,58.146,,12,12699.382,21000
2715,OmniSci,T,T,F,64,3090,24,2,935.8,Q10,T,F,3,4,16,4,4,F,T,176.543,375.015,,8,41997.461,31000
2716,OmniSci,T,T,F,64,3090,24,2,935.8,Q11,T,T,4,0,8,6,3,F,T,1236.286,1241.562,,28,775.375,43000
